User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
112001,449126609,9,Song of Silkie,Claudette Williams,1984,Fawcett Books
112001,449207277,10,Landower Legacy,Victoria Holt,1984,Ivy Books
112001,449207544,9,Proof,Dick Francis,1990,Fawcett Books
112001,449215482,10,The Silk Vendetta,Victoria Holt,1988,Ivy Books
112001,449222713,8,Black Opal,VICTORIA HOLT,1994,Ivy Books
112001,044922368X,10,Lovers and Liars,Sally Beauman,1995,Ivy Books
112001,449238148,10,Opal-Eyed Fan,Andre Norton,1979,Fawcett Books
112001,044945102X,10,King of the Castle,Victoria Holt,1992,Fawcett Books
112001,449908577,10,All I Really Need to Know I Learned in Kindergarten : Uncommon Thoughts on Common Things,ROBERT FULGHUM,1993,Ballantine Books
112001,451117298,10,Cujo,Stephen King,1982,New American Library
112001,451150244,10,Pet Sematary,Stephen King,1984,Signet Book
112001,451167538,10,Different Seasons (Signet),Stephen King,2004,Signet Book
112001,451169530,10,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
112001,451171810,10,The Dark Half,Stephen King,1994,Signet
112001,451180232,10,Nightmares &amp; Dreamscapes,Stephen King,2004,Signet Book
112001,451188462,10,Desperation,Stephen King,1997,Signet Book
112001,451203046,9,Light a Penny Candle,Maeve Binchy,2001,Signet Book
112001,451205421,9,The Door to December,Dean R. Koontz,2002,Signet Book
112001,451208528,10,The Steel Caress,Jessica Hall,2003,Signet Book
112001,451209907,9,Quentins,Maeve Binchy,2003,Signet Book
112001,451400216,10,The Endless Game,Bryan Forbes,1987,Onyx Books
112001,451402707,10,Never Too Rich,Judith Gould,1995,Onyx Books
112001,451403789,10,Fascination: A Novel,Hilary Norman,1994,Onyx Books
112001,451933028,10,The Green Mile: The Complete Six Part Novel,Stephen King,1996,Signet Book
112001,452284694,10,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,2003,Plume Books
112001,453003826,10,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones : A Novel,Erica Jong,1980,Penguin USA
112001,515114006,10,Private Scandals,Nora Roberts,1994,Jove Books
112001,515119202,10,Daring to Dream,Nora Roberts,1996,Jove Books
112001,515120006,10,Holding the Dream (Dream Trilogy),Nora Roberts,2001,Jove Books
112001,515120871,10,Finding the Dream,Nora Roberts,1997,Jove Books
112001,515122734,10,Sanctuary,Nora Roberts,2004,Jove Books
112001,515124893,10,Homeport,Nora Roberts,1999,Jove Books
112001,515127833,10,River's End,Nora Roberts,2003,Jove Books
112001,515129933,8,The Scottish Bride (Bride Trilogy (Paperback)),Catherine Coulter,2001,Jove Books
112001,515133973,10,Midnight Bayou,Nora Roberts,2004,Jove Books
112001,517368366,10,John Steinbeck : Acts Of King Arthur,John Steinbeck,1982,Random House Value Publishing
112001,517427427,10,Project Pope,Clifford D. Simak,1988,Random House Value Publishing
112001,525933794,10,Daughter of the Red Deer,Joan Wolf,1991,Penguin USA
112001,553051830,10,Destiny,Sally Beauman,1987,Bantam Dell Pub Group
112001,553099957,9,To Say Nothing of the Dog : How We Found the Bishop's Bird Stump at Last,Connie Willis,1997,Bantam
112001,553104136,8,In a Class by Itself,Sandra Brown,1999,Bantam Dell Pub Group
112001,553104144,10,Riley in the Morning,Sandra Brown,2001,Bantam Books
112001,055321358X,10,O Pioneers! (Bantam Classic),Willa Cather,1989,Bantam Books
112001,553252607,10,The Book of Kells,R.A. MacAvoy,1985,Spectra Books
112001,553256971,9,Dancing In the Light,Shirley MacLaine,1986,Bantam Doubleday Dell
112001,553263226,10,The Bourne Supremacy,Robert Ludlum,1987,Bantam
112001,553271989,10,The Odessa File,Frederick Forsyth,1983,Bantam Books
112001,553272837,10,Brazen Virtue,Nora Roberts,1996,Bantam Books
112001,553273701,10,Out on a Limb,Shirley MacLaine,1986,Bantam
112001,553278592,10,Sweet Revenge,NORA ROBERTS,1997,Bantam
112001,553279378,10,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
112001,553285785,10,Public Secrets,Nora Roberts,1990,Bantam
112001,553287737,10,The Bourne Ultimatum,Robert Ludlum,1991,Bantam Books
112001,553289519,10,Texas! Lucky,SANDRA BROWN,1991,Bantam
112001,553290789,10,Genuine Lies,Nora Roberts,1999,Bantam
112001,553293761,10,Dazzle,Judith Krantz,1992,Bantam Books
112001,553295977,10,Carnal Innocence,Nora Roberts,1992,Bantam Books
112001,553506307,10,Dark Angel,Sally Beauman,1997,"Acacia Press, Inc."
112001,553561359,9,Lovers,Judith Krantz,1995,Bantam Books
112001,553567683,10,Adam's Fall,Sandra Brown,1994,Bantam Books
112001,553571575,10,Heaven's Price,Sandra Brown,1995,Fanfare
112001,553576003,10,Tidings of Great Joy,Sandra Brown,1999,Bantam Books
112001,553579754,9,Fear Nothing,DEAN KOONTZ,1998,Bantam
112001,553584014,8,The Secret Hour,LUANNE RICE,2004,Bantam
112001,606191267,10,The Notebook,Nicholas Sparks,2000,Turtleback Books Distributed by Demco Media
112001,606192921,9,Tick-Tock,Dean R. Koontz,2001,Turtleback Books Distributed by Demco Media
112001,609001302,10,The Cobra Event,Richard Preston,1997,Random House Value Pub
112001,613215109,9,The Eyes of Darkness,Dean R. Koontz,2000,Sagebrush Bound
112001,670849618,10,Blessing in Disguise,Eileen Goudge,1994,Viking Books
112001,670855030,10,Insomnia,Stephen King,1994,Viking Books
112001,670894508,8,Cause Celeb,Helen Fielding,2001,Viking Books
112001,671003755,9,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
112001,671004271,10,The Evening Star,Larry McMurtry,1996,Pocket
112001,671020447,10,An Angel for Emily,Jude Deveraux,1998,Pocket Books
112001,671250671,10,"ROAD LESS TRAVELED : A New Psychology of Love, Traditional Values, and Spritual Growth (Touchstone Books (Paperback))",M. Scott Peck,1980,Touchstone
112001,671299107,10,Star Ka'at World,Andre Norton,0,Simon Schuster Trade
112001,067141125X,10,PETALS ON WIND,V. C. Andrews,1980,Simon &amp; Schuster
112001,671450344,10,HIGHLAND VELVET,Jude Deveraux,1982,Pocket
112001,671469525,10,Stillwatch,Mary Higgins Clark,1984,Bookthrift Co
112001,671509063,10,"Silver Wings, Santiago Blue",Janet Dailey,1984,Simon &amp; Schuster
112001,671624415,8,Postcards from the Edge,Carrie Fisher,1987,Smithmark Pub
112001,671682911,9,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),V.C. Andrews,1989,Pocket
112001,671689711,8,The Duchess,Jude Deveraux,1991,Pocket Books
112001,671689746,9,Sweet Liar,Jude Deveraux,1993,Pocket
112001,671705091,9,A Knight in Shining Armor,Jude Deveraux,1990,Pocket
112001,671722131,8,Some Can Whistle,Larry McMurtry,1990,Pocket
112001,671739778,10,Lost Lady,Jude Deveraux,1991,Pocket
112001,671744577,10,Eternity,Jude Deveraux,1992,Pocket
112001,671744615,10,LEGEND,Jude Deveraux,1996,Atria
112001,671747150,10,Fancy Pants,Susan Elizabeth Phillips,1991,Pocket
112001,671782525,10,SLEEPING BEAUTY,Judith Michael,1992,Pocket
112001,671864831,10,FOR BETTER FOR WORSE : FOR BETTER FOR WORSE (Summer of Love),Leah Laiman,1994,Pocket
112001,671886290,10,Pot of Gold,Judith Michael,1994,Pocket
112001,671898841,10,FROM TIME TO TIME : THE SEQUEL TO TIME AND AGAIN,Jack Finney,1995,Simon &amp; Schuster
112001,679429220,10,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
112001,679728899,10,Death Comes for the Archbishop (Vintage Classics),Willa Cather,1990,Vintage
112001,679741879,10,My Antonia (Vintage Classics),Willa Cather,1994,Vintage Books USA
112001,681403225,10,More Than Complete Hitchhiker's Guide: Complete &amp; Unabridged,Douglas Adams,1987,Longmeadow Press
112001,684801175,10,TIME AND AGAIN (The Classic Illustrated Novel),Jack Finney,1995,Simon &amp; Schuster
112001,684857529,10,Lonesome Dove : A Novel,Larry McMurtry,2000,Simon &amp; Schuster
112001,684872153,10,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
112001,688142877,10,Say You Love Me,Johanna Lindsey,1996,Harpercollins
112001,688170528,9,The Pact: A Love Story,Jodi Picoult,1999,Quill
112001,743203631,9,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
112001,074341733X,8,In the Flesh,Clive Barker,2001,Pocket
112001,743437640,10,The Mulberry Tree,Jude Deveraux,2003,Pocket
112001,743457358,9,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Pocket
112001,743457951,9,No Place Like Home (Holiday Classics),Fern Michaels,2002,Pocket
112001,743464656,8,The Little Drummer Girl : A Novel,John le Carre,2004,Scribner
112001,753159538,9,The Mask,Dean Koontz,1999,ISIS Publishing
112001,754048608,9,Out of the Fog,Clarissa Ross,2002,Thorndike Pr
112001,755109597,10,Savannah Purchase,Jane Aiken Hodge,2002,House of Stratus Ltd
112001,764221396,10,"A Searching Heart (Prairie Legacy, No. 2)",Janette Oke,1999,Bethany House Publishers
112001,764227122,10,The Bluebird and the Sparrow (Janette Oke Classics for Girls),Natasha Sperling,2003,Bethany House Publishers
112001,764227130,10,"The Calling of Emily Evans (J. Oke Classics for Girls, 5)",Natasha Sperling,2003,Bethany House Publishers
112001,764228323,10,"Love Comes Softly (Oke, Janette, Love Comes Softly Series, Bk. 1,)",Janette Oke,2003,Bethany House Publishers
112001,786206985,8,Exclusive (Thorndike Large Print Basic Series),Sandra Brown,1996,Thorndike Press
112001,786868716,10,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
112001,786890436,8,The Diary of Ellen Rimbauer: My Life at Rose Red,Ellen Rimbauer,2002,Hyperion Press
112001,804111898,10,Uh-Oh: Some Observations from Both Sides of the Refrigerator Door,Robert Fulghum,1993,Ivy Books
112001,816160007,8,A question of time (A Red badge novel of suspense),Helen McCloy,1971,G. K. Hall
112001,816513864,10,Ranch Wife,Jo Jeffers,1993,University of Arizona Press
112001,821739646,10,Dream of Fair Woman,Charlotte Armstrong,1992,Zebra Books
112001,821756389,10,Whitefire,Fern Michaels,1997,Kensington Pub Corp (Mm)
112001,821759833,10,Vegas Sunrise (Vegas Trilogy),Fern Michaels,1998,Zebra Books
112001,821773682,10,Kentucky Heat,Fern Michaels,2002,Zebra Books
112001,821776711,10,Sara's Song,Fern Michaels,2002,Zebra Books (Mass Market)
112001,831743840,9,Dragon Tears-22.95,Dean R. Koontz,1994,Smithmark Publishers
112001,843922257,8,Unto the Altar,John Tigges,1985,Banner of Truth
112001,843934913,10,The Captive,Parris Afton Bonds,1993,Leisure Books
112001,871233452,10,"Love's Enduring Promise (Love Comes Softly, Book 2)",Janette Oke,1980,Bethany House
112001,871234130,10,"Once upon a Summer (Seasons of the Heart, Book 1)",Janette Oke,1981,Bethany House
112001,871236117,10,"When Calls the Heart (Canadian West, Book 1)",Janette Oke,1983,Bethany House Publishers
112001,871236575,10,"When Hope Springs New (Canadian West, Book 4)",Janette Oke,1986,Bethany House
112001,871237954,10,"When Comes the Spring (Canadian West, Book 2)",Janette Oke,1985,Bethany House Publishers
112001,871238829,10,"When Breaks the Dawn (Canadian West, Book 3)",Janette Oke,1986,Baker Book House
112001,879236671,8,Bear (Nonpareil books),Marian Engel,2003,David R. Godine Publisher
112001,881910015,9,Monkey shines,Michael Stewart,1983,Freundlich Books
112001,886778166,9,"Prince of Dogs (Crown of Stars, Vol 2)",Kate Elliott,1999,Daw Books
112001,886779537,10,Tailchaser's Song,Tad Williams,2000,Daw Books
112001,899193099,10,Cold Sassy Tree,Olive Ann Burns,1984,Houghton Mifflin
112001,1404304606,10,Green Mansions--A Romance of the Tropical Forest,Hudson,2002,IndyPublish.com
112001,155166013X,8,Test Of Time,Jayne Ann Krentz,1994,Mira
112001,1551660938,7,Cruel Legacy,Penny Jordan,1996,Harlequin Books
112001,1551666014,10,Tomorrow's Promise: Can the Heart Let Go of Yesterday?,Sandra Brown,2000,Mira
112001,1551666723,10,The Thrill of Victory,Sandra Brown,2003,Mira Books
112001,155661683X,10,A Gown of Spanish Lace (Women of the West),Janette Oke,1995,Bethany House Publishers
112001,1558174494,9,Nurses Who Kill,Clifford Linedecker,1990,Pinnacle Books
112001,1558744150,10,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
112001,1558745017,10,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications
112001,1565122054,10,Ellen Foster,Kaye Gibbons,1997,Algonquin Books of Chapel Hill
112001,1565122062,10,A Virtuous Woman,Kaye Gibbons,1997,Algonquin Books of Chapel Hill
112001,1568650507,10,Guardians of the Flame: The Heroes (Books 4 and 5),Joel Rosenberg,1989,GuildAmerica Books
112001,1568653239,9,Ranch,Danielle Steel,0,Bantam Doubleday Dell
112001,1568655738,10,Midnight Lady,Rosemary Rogers,1997,Doubleday Books
112001,1568655878,10,Petals on the River,Kathleen E. Woodiwiss,1997,GuildAmerica Books
112001,1573228184,8,The Cigarette Girl,Carol Wolper,2000,Riverhead Books
112001,1576751996,8,Affluenza: The All-Consuming Epidemic,John De Graaf,2002,Berrett-Koehler Publishers
112001,2207303772,7,Le businessman,Thomas M Disch,1984,DenoÃ?Â«l
112001,5550205599,10,Glitter and the Gold,Fred Mustard Stewart,1989,New American Library
112001,8401370809,10,Paloverde,Jacqueline Briskin,1996,Aims Intl Books
112001,9501513092,10,Angel,Johanna Lindsey,1993,Vergara Editor S.A.
112001,B0000T6KHI,10,Three Fates,Nora Roberts,2002,Putnam Pub Group
112004,375707972,6,The Reader,Bernhard Schlink,1999,Vintage Books USA
112007,553096060,8,Sein Language,JERRY SEINFELD,1993,Bantam
112010,1903650089,7,Journeys of a Lifetime,Mary Russell,2002,Pocket Books
112013,8478886141,9,Harry Potter Y LA Camara Secreta,J. K. Rowling,2000,Planeta Pub Corp
112015,486421309,8,On Liberty (Dover Thrift Editions),John Stuart Mill,2002,Dover Publications
112019,140018964,9,A Gun for Sale,Graham Greene,1970,Penguin Books Ltd
112026,60393203,7,Getting over It,Anna Maxted,2000,ReganBooks
112026,60915544,9,The Bean Trees,Barbara Kingsolver,1989,Perennial
112026,60935979,5,Gloria : A Novel,Keith Maillard,2001,Perennial
112026,64472531,3,Violet &amp; Claire,Francesca Lia Block,2000,Harpercollins Juvenile Books
112026,140437681,3,Treasure Island (Penguin Classics),Robert Louis Stevenson,1999,Penguin Books
112026,316666343,8,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
112026,316910333,9,Gossip Girl #1 : A Novel by Cecily von Ziegesar (Gossip Girl),Cecily Von Ziegesar,2002,"Little, Brown"
112026,345447867,9,The Apprentice,Tess Gerritsen,2003,Ballantine Books
112026,373250142,8,Dating Without Novocaine (Red Dress Ink),Lisa Cach,2002,Red Dress Ink
112026,380801213,6,Truly Madly Yours (Avon Light Contemporary Romances),Rachel Gibson,1999,Avon
112026,380820293,8,Last Chance Saloon,Marian Keyes,2002,Avon
112026,385333412,8,Dating Big Bird,Laura Zigman,2001,Delta
112026,385491603,5,Nine Below Zero,Kevin Canty,1999,Doubleday Books
112026,440224837,8,The Long Road Home,Danielle Steel,1999,Dell Publishing Company
112026,440227720,8,What Janie Found,Caroline B. Cooney,2002,Laurel-Leaf Books
112026,440419468,7,Holes,LOUIS SACHAR,2003,Yearling
112026,449219364,8,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
112026,451209028,8,Coffee &amp; Kung Fu,Karen Brichoux,2003,New American Library
112026,553279378,8,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
112026,553284789,8,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990,Bantam
112026,553582801,8,The Man Who Ate the 747,Ben Sherwood,2002,Bantam Books
112026,670894605,9,The Secret Life of Bees,Sue Monk Kidd,2002,Viking Books
112026,671042858,8,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
112026,671047515,8,Hell's Kitchen,Jeffery Deaver,2001,Pocket
112026,067976402X,5,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
112026,684872153,5,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
112026,812035720,8,Romeo and Juliet (Shakespeare Made Easy),William Shakespeare,1985,Barron's Educational Series
112026,812540328,8,The Skins of Dead Men,Dean Ing,1999,Tor Books
112026,836213319,9,Dilbert: A Book of Postcards,Scott Adams,1996,Andrews McMeel Pub
112026,094202401X,7,The Hundredth Monkey,Ken Keyes Jr.,1984,Devorss &amp; Co (Txp)
112026,1551668394,8,Wedding Party,Robyn Carr,2001,Mira
112026,1558745157,9,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications
112026,1573220604,5,The Man in the Box,Thomas Moran,1997,Putnam Pub Group
112027,679721886,8,The Woman Warrior : Memoirs of a Girlhood Among Ghosts,MAXINE HONG KINGSTON,1989,Vintage
112033,375726403,7,Empire Falls,Richard Russo,2002,Vintage Books USA
112036,812505182,10,"The Magic of Recluce (Recluce series, Book 1)",L. E. Modesitt Jr.,1992,Tor Fantasy
112037,61044636,8,Mars and Venus on a Date : A Guide to Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,John Gray,1998,HarperTorch
112038,345440145,8,I'm the One That I Want,Margaret Cho,2002,Ballantine Books
112054,425143325,10,Without Remorse,Tom Clancy,2004,Berkley Publishing Group
112068,517667738,8,From America's Favorite Kitchens : Kraft Philadelphia Cream Cheese Cookbook,Consumer Guide Kraft,1989,Crescent
112069,399148728,7,Fire Ice: A Novel from the NUMA Files,Clive Cussler,2002,Putnam Publishing Group
112069,679441859,10,My Dark Places: An L.A. Crime Memoir,James Ellroy,1996,Alfred A. Knopf
112069,684853515,8,Hearts In Atlantis : New Fiction,Stephen King,1999,Scribner
112069,786866721,10,Dangerous Beauty: Life and Death in Africa: True Stories from a Safari Guide,Mark C. Ross,2001,Miramax
112069,1574090100,7,There Be No Dragons: How to Cross a Big Ocean in a Small Sailboat,Reese Palley,1996,Sheridan House
112069,1574090550,10,Flirting With Mermaids: The Unpredictable Life of a Sailboat Delivery Skipper,John Kretschmer,1999,Sheridan House
112071,2894296975,6,"Beauty and the Beast (Storytime Classics Collection, Volume 2)",Jane Bryant,1995,"Tormont Publications Inc., Montreal"
112082,595093655,8,Secret Choices,Hawley Roddick,2000,Backinprint.com
112083,27888304,10,The Moon Lady,Amy Tan,1992,Simon &amp; Schuster Children's Publishing
112083,28635868,9,The Complete Idiot's Guide to Decoding Your Genes,Linda Tagliaferro,1999,Alpha Books
112083,60809833,9,Brave New World,Aldous Huxley,1989,Harpercollins
112083,006440174X,9,"Good Night, Mr. Tom",Michelle Magorian,1986,HarperTrophy
112083,014028009X,8,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books
112083,140345825,10,Strange Attractors,William Sleator,1991,Puffin Books
112083,140374388,8,Oddballs: Stories,William Sleator,1995,Puffin Books
112083,140375147,9,Others See Us,William Sleator,1995,Puffin Books
112083,140375953,9,Interstellar Pig,William Sleator,1995,Puffin Books
112083,140375988,9,Singularity,William Sleator,1995,Puffin Books
112083,140384413,7,The Night the Heads Came (Puffin Novel),William Sleator,1998,Puffin Books
112083,140389652,10,The Boy Who Reversed Himself,William Sleator,1998,Puffin Books
112083,141308109,8,The Boxes,William Sleator,2000,Puffin Books
112083,141311010,8,Rewind,William Sleator,2001,Puffin Books
112083,142302171,10,Marco's Millions,William Sleator,2002,Puffin Books
112083,316666343,8,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
112083,345391802,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books
112083,345392825,7,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1995,Ballantine Books
112083,395754909,9,The Riverside Shakespeare,William Shakespeare,1997,Houghton Mifflin Company
112083,399139117,7,The Grass Dancer,Susan Power,1994,Putnam Pub Group
112083,399144463,9,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
112083,425046885,7,Stranger Strg Lnd,Robert A. Heinlein,1980,Berkley Publishing Group
112083,425129551,6,Billy,Whitley Strieber,1991,Berkley Publishing Group
112083,440226430,7,Summer Sisters,Judy Blume,1999,Dell Publishing Company
112083,451519841,9,1984,George Orwell,1980,New Amer Library
112083,451524934,9,1984,George Orwell,1990,Signet Book
112083,451526341,10,Animal Farm,George Orwell,2004,Signet
112083,521598370,8,Search for Life on Other Planets,Bruce Jakosky,1998,Cambridge University Press
112083,525440984,8,Interstellar Pig,William Sleator,1984,Penguin USA
112083,525464417,10,Marco's Millions,William Sleator,2001,Dutton Children's Books
112083,525469184,8,Parasite Pig,William Sleator,2002,Dutton Books
112083,553250043,10,Fingers,William Sleator,1990,Starfire
112083,055328634X,9,The Duplicate,William Sleator,1990,Starfire
112083,590461265,6,Dream Date,Sinclair Smith,1996,Scholastic
112083,595097081,7,Common Sons,Ronald Donaghe,2000,Writers Club Press
112083,671467263,8,LIFE UNIVERS EVRTH (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1983,Pocket
112083,671525808,8,So Long and Thanks for all the Fish,Douglas Adams,1985,Pocket
112083,671532642,10,RESTAURNT END UNIV (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1984,Pocket
112083,671532766,10,Lizard,Banana Yoshimoto,1996,Washington Square Press
112083,671739670,8,"LIFE, THE UNIVERSE AND EVERYTHING (Hitchhiker's Trilogy (Paperback))",Douglas Adams,1991,Pocket
112083,671870394,6,The Immortal,Christopher Pike,1993,Simon &amp; Schuster
112083,684874350,8,ANGELA'S ASHES,Frank McCourt,1996,Scribner
112083,812515129,7,Cafe Purgatorium,Dana Anderson,1993,Tor Books (Mm)
112083,822000598,7,Shakespeare's Minor Plays (Cliffs Notes),William Shakespeare,1991,John Wiley &amp; Sons Inc
112083,822000830,7,Tempest Notes (Cliffs Notes),L. L. Hillegass,1989,John Wiley &amp; Sons
112083,823002225,8,Anatomy Lessons from the Great Masters,"Robert Beverly, Hale",1977,Watson-Guptill Publications
112083,826141625,8,Grief Counseling and Grief Therapy: A Handbook for the Mental Health Professional,J. William Worden,2001,Springer Publishing Company
112083,1591162459,9,Angel Sanctuary (Angel Sanctuary),Kaori Yuki,2004,Viz Communications
112083,1591163129,10,Angel Sanctuary : The Crying Game (Angel Sanctuary),Kaori Yuki,2004,VIZ LLC
112083,1591163293,8,Hana-Kimi (Hana-Kimi),Hisaya Nakajo,2004,VIZ LLC
112083,1591163927,10,Angel Sanctuary (Angel Sanctuary),Kaori Yuki,2004,VIZ LLC
112083,1591820545,8,"Mars, Book 3",Fuyumi Soryo,2002,Tokyopop
112083,1591820553,7,Mars #4,Fuyumi Soryo,2002,Tokyopop
112083,1591820561,9,"Mars, Book 5",Fuyumi Soryo,2002,Tokyopop
112083,159182057X,9,"Mars, Book 6",Fuyumi Soryo,2002,Tokyopop
112083,1591820588,8,"Kare Kano: His and Her Circumstances, Vol. 3",Masami Tsuda,2003,Tokyopop
112083,1591820723,10,MARS #7,Fuyumi Soryo,2002,Tokyopop
112083,1591820871,9,"Mars, Book 8",Fuyumi Soryo,2003,Tokyopop
112083,1591821088,10,"Paradise Kiss, Book 4",Ai Yazawa,2003,Tokyopop
112083,1591822424,9,"Paradise Kiss, Vol. 5",Ai Yazawa,2004,TokyoPop
112083,1591823269,9,Fake (Fake),Sanami Matoh,2003,TokyoPop
112083,1591823277,9,Fake Vol. 2,Sanami Matoh,2003,TokyoPop
112083,1591823285,10,Fake Vol. 3,Sanami Matoh,2003,TokyoPop
112083,1591823293,10,Fake Vol. 4,Sanami Matoh,2003,TokyoPop
112083,1591823307,10,"Fake, Vol. 5",Sanami Matoh,2003,Tokyopop
112083,1591823315,10,Fake (Fake),Sanami Matoh,2004,Tokyopop
112083,1591823323,10,Fake (Fake),Sanami Matoh,2004,Tokyopop
112083,1591823331,10,"Gravitation, Vol. 1",Maki Murakami,2003,TokyoPop
112083,159182334X,10,"Gravitation, Vol. 2",Maki Murakami,2003,TokyoPop
112083,1591823358,10,"Gravitation, Book 3",Maki Murakami,2003,TokyoPop
112083,1591823366,10,"Gravitation, Book 4",Maki Murakami,2004,TokyoPop
112083,1591823374,10,"Gravitation, Book 5",Maki Murakami,2004,TokyoPop
112083,1591823382,10,Gravitation (Gravitation),Maki Murakami,2004,TokyoPop
112083,1591823633,9,Pet Shop of Horrors (Pet Shop of Horrors (Graphic Novels)),Matsuri Akino,2003,TokyoPop
112083,1591824737,10,"Kare Kano: His and Her Circumstances, Vol. 8",Masami Tsuda,2004,Tokyopop
112083,1591824745,10,"Kare Kano: His and Her Circumstances, Vol. 9",Masami Tsuda,2004,Tokyopop
112083,1591824753,10,"Kare Kano: His and Her Circumstances, Vol. 10",Masami Tsuda,2004,Tokyopop
112083,1591827191,10,Eerie Queerie!,Shuri Shiozu,2004,TokyoPop
112083,1892213664,7,"Clover (Clover, 1)",Clamp,2001,TokyoPop
112083,1931514569,10,Marmalade Boy (Book 3),Wataru Yoshizumi,2002,Tokyopop
112083,1931514577,10,MARMALADE BOY #4,Wataru Yoshizumi,2002,Tokyopop
112083,1931514585,8,Mars #1,Fuyumi Soryo,2002,Tokyopop
112083,1931514593,8,Mars #2,Fuyumi Soryo,2002,Tokyopop
112083,1931514798,9,"Kare Kano: His and Her Circumstances, Vol. 1",Masami Tsuda,2003,Tokyopop
112083,1931514801,9,"Kare Kano: His and Her Circumstances, Vol. 2",Masami Tsuda,2003,Tokyopop
112083,4766111478,8,How To Draw Manga: Illustrating Battles,Hikaru Hayashi,2000,Graphic Sha Pub Co
112083,4766111486,9,How to Draw Manga: Bishoujo/Pretty Girls (How to Draw Manga (Unnumbered)),Hikaru Hayashi,2000,Graphic-Sha Publishing
112083,4766111494,9,How to Draw Manga: Bishoujo Around the World (How to Draw Manga (Unnumbered)),Hikaru Hayashi,2001,Graphic-Sha Publishing
112083,4766111745,7,"How to Draw Anime &amp; Game Characters, Vol. 2: Expressing Emotions",Tadashi Ozawa,2001,Graphic-Sha Publishing
112083,4766112407,9,How to Draw Manga: Male Characters,Hikaru Hayashi,2003,Graphic-Sha Publishing
112083,4766112415,8,How to Draw Manga: Couples (How to Draw Manga (Unnumbered)),Hikaru Hayashi,2002,Graphic-Sha Publishing
112086,044022103X,3,One True Thing,Anna Quindlen,1995,Dell
112088,375700757,5,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage
112088,385335881,9,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta
112088,385336179,9,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta
112088,440226104,7,Black and Blue,ANNA QUINDLEN,1999,Dell
112088,440241413,10,Confessions of a Shopaholic,SOPHIE KINSELLA,2003,Dell
112088,1400034779,6,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
112093,312954468,5,River God,Wilbur A. Smith,1995,St. Martin's Press
112093,345313860,8,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books
112093,345337662,5,Interview with the Vampire,Anne Rice,1993,Ballantine Books
112093,037550236X,5,B. Smith: Rituals &amp; Celebrations,Barbara Smith,1999,Random House Trade
112093,395565200,5,Landscaping With Wildflowers: An Environmental Approach to Gardening,Jim Wilson,1992,Houghton Mifflin Company
112093,399129650,5,And Ladies of the Club,Helen Hoover Santmyer,1984,Putnam Pub Group
112093,425135837,4,The Tarot Guide to Love and Relationships,Nancy Shavick,1993,Berkley Publishing Group
112093,425144062,5,Witches' Bane,Susan Wittig Albert,1994,Berkley Publishing Group
