User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
56399,553267175,10,"The Goldcamp Vampire, or the Sanguinary Sourdough",Elizabeth Ann Scarborough,1987,Spectra Books
56399,553289411,10,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,Bantam
56399,553295098,10,The Gap into Conflict: The Real Story (Gap),Stephen R. Donaldson,1992,Bantam
56399,553378813,10,"American Indian Healing Arts : Herbs, Rituals, and Remedies for Every Season of Life (Healing Arts)",E. BARRIE KAVASCH,1999,Bantam
56399,553380648,10,The Electric Kool-Aid Acid Test,Tom Wolfe,1999,Bantam
56399,553382616,10,The Shelters of Stone (Earth's Children (Paperback)),JEAN M. AUEL,2004,Bantam
56399,553383051,10,Fevre Dream,GEORGE R.R. MARTIN,2004,Spectra
56399,055358555X,10,The Doctors Book of Home Remedies  Revised Edition,Prevention Magazine,2003,Bantam
56399,563121998,7,"Brain of Britain: A quiz book from the BBC radio programme,",John P Wynn,1972,British Broadcasting Corporation
56399,563371609,10,Rick Stein's Taste of the Sea,Rick Stein,1995,BBC Consumer Publishing
56399,571094503,10,The day after judgment: A novel,James Blish,1972,Faber and Faber Ltd
56399,571105580,10,The Illustrated Old Possum's Book of Practical Cats,T.S. Eliot,1974,Faber and Faber Ltd
56399,572009968,10,"Medicinal Plants and Their Uses: Medicinal Plants, Simply Described and Illustrated With Notes on Their Constituents, Actions and Uses, Their Collec",Hans Fluck,1993,Foulsham &amp; Co Ltd
56399,572023871,10,The Classic 1000 Cake and Bake Recipes (Classic 1000),Wendy Hobson,1998,Foulsham
56399,575041471,8,Wizardry and Wild Romance: A Study of Epic Fantasy,Michael Moorcock,1989,Victor Gollancz
56399,575042176,10,Sourcery,Terry Pratchett,1988,Orion Publishing Co
56399,575066466,10,CHILDREN OF THE NIGHT,Tony Thorne,2000,Trafalgar Square
56399,057506885X,10,The Last Hero (Gollancz SF S.),Terry Pratchett,2001,Gollancz
56399,575073195,10,The Wyrdest Link: A Terry Pratchett Discworld Quizbook,Terry Pratchett,2002,Gollancz
56399,575400048,10,Hons and Rebels,Jessica Mitford,2000,Indigo
56399,575600004,10,Terry Pratchett's \Discworld\ Quizbook,David Langford,1996,Orion Publishing Group
56399,575600306,10,The Discworld Companion,Stephen Briggs,1997,Books Britain
56399,575601086,5,The Three Damosels,Vera Chapman,1996,Orion Pr
56399,582384834,10,The Nuclear War Game,Adam Suddaby,1984,Longman Group United Kingdom
56399,582438063,10,"Witch, Wicce, Mother Goose: The Rise and Fall of the Witch Hunts in Europe and North America",Robert W. Thurston,2001,Pearson Education
56399,586033998,10,"The shuttered room, and other tales of horror (Panther horror)",H. P Lovecraft,1973,Panther
56399,586041664,10,"Lovecraft, a look behind the \Cthulhu mythos\",Lin Carter,1975,Panther
56399,586050558,10,Beneath the city streets: A private enquiry into government preparations for national emergency,Peter Laurie,1979,Panther
56399,586072098,10,LOVECRAFTS BOOK,Richard Lupoff,1987,HarperCollins Publishers
56399,586074279,10,The Burrowers Beneath,Brian Lumley,1988,HarperCollins Publishers
56399,058608293X,10,A dictionary of British folk customs,Christina Hole,1986,Paladin Grafton Books
56399,586084525,10,Earth Rites: Fertility Practices in Pre-Industrial Britain (Paladin Book),Janet Bord,1982,Academy Chicago Publishers
56399,586200932,10,New Tales of the Cthulhu Mythos,Ramsey Campbell,1988,HarperCollins Publishers
56399,586203443,10,Tales of the Cthulhu Mythos,August Derleth,1988,HarperCollins Publishers
56399,586209816,10,Black Plume,David Madsen,1991,HarperCollins Publishers
56399,593048784,10,Boudica,Manda Scott,2003,Bantam Press
56399,595209238,10,Academic Murder,Dorsey Fiske,2001,Backinprint.com
56399,595300758,6,The Keepsake,Paul Huson,2003,Backinprint.com
56399,600576205,10,The New Hamlyn Crossword Dictionary,John Bailie,1992,Hamlyn
56399,609610996,10,The Mammoth Hunters,JEAN M. AUEL,2001,Crown
56399,609804774,10,Heaven's Mirror: Quest for the Lost Civilization,Graham Hancock,1999,Three Rivers Press (CA)
56399,613277619,10,Carpe Jugulum (Discworld Novels (Paperback)),Terry Pratchett,2000,Sagebrush Bound
56399,631149244,10,Women in Anglo-Saxon England,Christine E. Fell,1987,Blackwell Pub
56399,670856401,10,The Fortune Teller's Mah Jongg: The Ancient Game As a Modern Oracle,Derek Walters,1994,Penguin USA
56399,671027484,10,The Tribble Handbook (Star Trek),Terry J. Erdmann,1998,Pocket
56399,671041827,10,The Definitive Star Trek Trivia Book (Star Trek: All),Jill Sherwin,2000,Star Trek
56399,671201581,10,The History of Western Philosophy,Bertrand Russell,0,Touchstone
56399,671460846,5,Black Magic,Whitley Strieber,1984,Pocket
56399,671656317,10,TEMPUS,Richard Morris,1987,Baen
56399,671656414,10,CTHULHU,Linda Howard,1987,Baen
56399,671661531,10,R. Crumb's Head Comix,R. Crumb,1988,Simon &amp; Schuster
56399,671698648,10,CARMEN MIRANDA'S GHOST IS HAUNTING SPACE STATION 3,Don Sakers,1990,Baen
56399,671722069,8,Farnham's Freehold,Robert A. Heinlein,1994,Baen
56399,671741039,10,Swan Song,Robert McCammon,1987,Pocket
56399,671821180,6,SCHRODINGER CAT 2,Robert A. Wilson,1981,Pocket
56399,671877216,10,One Foot in the Grave,Wm. Mark Simmons,1996,Baen
56399,679736417,10,Seven Gothic Tales,Isak Dinesen,1991,Vintage Books USA
56399,067974066X,7,"Flow My Tears, the Policeman Said",Philip K. Dick,1993,Vintage Books USA
56399,679785892,10,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,HUNTER S. THOMPSON,1998,Vintage Books
56399,684839296,10,The SERPENT AND THE RAINBOW,Wade Davis,1997,Simon &amp; Schuster
56399,684853159,10,The Wasp Factory: A Novel,Iain Banks,1998,Simon &amp; Schuster
56399,684866269,10,The Book of Spells,Nicola De Pulford,1999,Simon &amp; Schuster (Trade Division)
56399,696023601,10,100 Cross-Stitch Christmas Ornaments,Carol Siegel,1991,Meredith Books
56399,696200368,10,Gifts of Nature: An American Sampler (An American sampler),Marie Barber,1995,Meredith Books
56399,069620780X,10,2001 Cross-Stitch Designs: The Essential Reference Book,Better Homes and Gardens,1999,Meredith Books
56399,702880205,10,"Keeping Spiders, Insects and Other Land Invertebrates in Captivity",Frances Murphy,0,HarperCollins Publishers
56399,708840515,10,Masques,J.N. Williamson,1988,Time Warner Books UK
56399,708853870,6,Fathernight,W. Strieber,1993,Time Warner Books UK
56399,709048513,10,Hedge Witch: A Guide to Solitary Witchcraft,Rae Beth,1999,Robert Hale Ltd
56399,711218005,10,The Viking World,James Graham-Campbell,2001,Frances Lincoln
56399,712671110,10,The New Natural Death Handbook,Nicholas Albery,1997,Rider
56399,712672338,10,Sacred Space,Denise Linn,1996,Rider
56399,713468661,10,Book of Glastonbury (English Heritage),Philip Rahtz,1994,Trafalgar Square Publishing
56399,713519371,10,Dyes from natural sources,Anne Dyer,1976,Bell
56399,713721200,10,The Warrior's Way: England in the Viking Age,Stephen Pollington,1989,Blandford
56399,713723092,10,The Art of Celtia,Courtney Davis,1993,Sterling Pub Co Inc
56399,713726458,10,Plants of Mystery and Magic: A Photographic Guide,Michael Jordan,1997,Sterling Pub Co Inc
56399,713726660,10,"Illustrated Myths of Native America: The Northeast, Southeast, Great Lakes and Great Plains",Tim McNeese,1998,Sterling Pub Co Inc
56399,713726687,10,Alchemy: An Illustrated A to Z,Diana Fernando,1998,Sterling Pub Co Inc
56399,713727004,10,"Illustrated Myths of Native America: The Southwest, Western Range, Pacific Northwest and California",Tim McNeese,1999,Blandford
56399,714121193,10,The British Museum,R.G.W. Anderson,1996,British Museum Press
56399,714122084,10,The classical cookbook,Andrew Dalby,1996,British Museum Press
56399,714127868,10,The British Museum,Marjorie Caygill,2003,British Museum Press
56399,714819654,10,Magritte,Ren̩ Magritte,1979,E. P. Dutton
56399,715302728,10,Celtic Cross Stitch,Gail Lawther,2001,David &amp; Charles Publishers
56399,715305719,10,"Julie Hasler's Fantasy Cross Stitch: Zodiac Signs, Mythical Beasts and Mystical Characters",Julie S. Hasler,1998,Sterling Pub Co Inc
56399,715307703,10,Native American Cross Stitch,Julie S. Hasler,1999,Sterling Pub (J)
56399,715308378,10,Art Nouveau Cross Stitch,Barbara Hammet,1999,F &amp; W Pubns
56399,715310119,10,Four Seasons in Cross Stitch,Jayne Netley Mayhew,2000,Sterling Publishing
56399,715399497,10,"Jo Verso's World of Cross Stitch: 1001 Motifs, Borders and Pattern Ideas",Jo Verso,1992,David &amp; Charles Publishers
56399,715621300,10,The Anglo-Saxon achievement: Archaeology &amp; the beginnings of English society,Richard Hodges,1989,Duckworth
56399,716714353,10,Last Aid: The Medical Dimensions of Nuclear War,Eric Chivian,1982,W.H. Freeman &amp; Company
56399,717945472,10,The clan MacRae: The scattered children of Kintail (Johnston's clan histories),Donald MacRae,1970,Johnston and Bacon
56399,718143493,10,Catching Cold,Davies,1999,Michael Joseph
56399,719010829,10,Evidence Embalmed: Modern Medicine and the Mummies of Ancient Egypt,A. Rosalie David,1984,Manchester University Press
56399,719034981,10,The Black Death (Manchester Medieval Sources),Rosemary Horrox,1994,Manchester University Press
56399,719559790,10,Now We Are Sixty,Christopher Matthew,1999,Trafalgar Square
56399,721907806,10,Surviving Doomsday,C. Bruce Sibley,1977,Shaw &amp; Sons
56399,722160038,6,FAMINE,G MASTERTON,1991,Time Warner Books UK
56399,722192193,10,Illuminatus! Part 1: The Eye in the Pyramid,Robert Shea,1987,Macdonald &amp; Co
56399,722533217,10,Principles of Shamanism (Principles of),Leo Rutherford,1997,Natl Book Network
56399,722533330,10,Thorsons Principles of Native American Spirituality (Thorsons Principles Series),Timothy Freke,1996,Thorsons Publishers
56399,722534086,10,Tree Wisdom,Jacqueline Memory Paterson,1997,HarperSanFrancisco
56399,722535996,10,The Modern Antiquarian: A Pre-Millennial Odyssey Through Megalithic Britain,Julian Cope,1999,Thorsons Publishers
56399,738700339,10,Llewellyn's 2002 Magical Almanac,Bernyce Barlow,2001,Llewellyn Publications
56399,073870072X,10,"Llewellyn's 2003 Magical Almanac (Llewellyns Magical Almanac, 2003)",Llewellyn,2002,Llewellyn Publications
56399,738700738,10,Llewellyn's 2003 Herbal Almanac (Llewellyn's Herbal Almanac),Llewellyn,2002,Llewellyn Publications
56399,738701262,10,"Llewellyn's 2004 Magical Almanac (Llewellyns Magical Almanac, 2004)",Sam Llewellyn,2003,Llewellyn Publications
56399,743400100,10,Laura (Hollywood Mystery Series),Vera Caspery,2000,I Books
56399,743400372,7,These Our Actors (Buffy the Vampire Slayer),Dori Koogler,2002,Simon Spotlight Entertainment
56399,743406516,10,The Joys of Yiddish,Leo Rosten,2000,Pocket
56399,743444728,6,"Helliconia Spring : The First Book in the Helliconia Trilogy (Helliconia Trilogy, Book 1)",Brian W. Aldiss,2002,I Books
56399,743452496,6,Midnight Cowboy,James Leo Herlihy,2002,I Books
56399,743458389,10,The Ultimate Frankenstein,Byron Preiss,2003,I Books
56399,743467973,10,Once More with Feeling (Buffy the Vampire Slayer),Joss Whedon,2002,Simon &amp; Schuster (Trade Division)
56399,743479157,8,American Gothic,Robert Bloch,2004,I Books
56399,744578043,10,Dracula's Tomb,Colin McNaughton,2000,Walker Books
56399,746016719,10,Fangtastic Adventures of Dracula's Dentures (Rhyming Stories Series),Philip Hawthorn,1995,Educational Development Corporation
56399,747232024,10,Egypt Green,Christopher Hyde,1990,Headline
56399,747233985,10,"Fly by Night (Flight Over Fire, Vol 1)",Jenny Jones,1992,Trafalgar Square
56399,747235732,10,\The House of Cthulhu\ and Other Tales,Brian Lumley,1995,Headline
56399,747238324,10,Ultimate Werewolf (R),Byron Preiss,1992,Headline
56399,747238944,10,Daughter of Tintagel,Fay Sampson,1995,Trafalgar Square
56399,747243492,10,Alone with the Horrors,Ramsey Campbell,1994,Headline
56399,747246270,8,Hungry Moon,Ramsey Campbell,0,Trafalgar Square
56399,747254524,10,Third Bumper Sunday Express,Daily Express,1999,Trafalgar Square
56399,747407924,10,Horror Film Quiz Book,Shaun Hutson,1991,Time Warner Books UK
56399,749309636,7,Black Angel,Graham Masterton,1991,Mandarin
56399,749918756,10,The Encyclopedia of Healing Plants,Chrissie Wildwood,2000,Piatkus Books
56399,749922095,10,The Complete Book of Women's Wisdom,Cassandra Eason,2001,Piatkus Books
56399,750914769,10,Food and Feast in Tudor England,Alison Sim,1998,"Alan Sutton Publishing, Ltd."
56399,750923598,10,"Companion to Folklore, Myths &amp; Legends",Marc Alexander,2002,Sutton Publishing
56399,751302031,10,Royal Horticultural Society Encyclopedia of Herbs and Their Uses (RHS),Deni Bown,1995,Dorling Kindersley
56399,751331287,10,The Ultimate Witches and Wizards Glow in the Dark Sticker Book,Dorling Kindersley,2001,Dorling Kindersley
56399,751354287,10,The Illustrated Book of Signs and Symbols,Miranda Bruce-Mitford,1996,Dorling Kindersley
56399,751370703,10,Dracula (Eyewitness Classics),Bram Stoker,1997,Dorling Kindersley
56399,751501077,7,Narrow Houses,Peter Crowther,1993,Time Warner Paperbacks
56399,751510041,10,Relics,Shaun Hutson,1990,"Acacia Press, Inc."
56399,751523925,10,Roof World,Christopher Fowler,1998,Firebird Distributing
56399,752211501,10,The Encyclopedia of TV Science Fiction,Roger Fulton,1997,"Boxtree, Limited"
56399,752526820,10,Mysteries of Celtic Britain,Lewis Spence,1998,Siena Publishers Association
56399,752818643,10,THE LITTLE BOOK OF MORNINGTON CRESCENT,Graeme Garden,2000,Trafalgar Square
56399,752853694,10,Unadulterated Cat,Terry Pratchett,2002,Orion
56399,754110001,10,Elementary My Dear Watson,Bevis Colmer,2000,Minerva Press
56399,754805654,10,"Egypt: Gods, Myths and Religion",Lucia Gahlin,2001,Lorenz Books
56399,755100697,10,Frankenstein Unbound,Brian Aldiss,2001,House of Stratus
56399,755107888,10,Ancient Sorceries and Other Stories,Algernon Blackwood,2001,House of Stratus
56399,755107918,10,The Dance of Death and Other Stories,Algernon Blackwood,2001,House of Stratus
56399,764154044,10,"The Book of Spells II: Over 40 Charms and Magic Spells to Increase You Physical, Mental, and Spiritual Well-Being",Marian Green,2001,Barron's Educational Series
56399,764551272,10,Herbal Remedies for Dummies,Christopher  Hobbs,1998,For Dummies
56399,076614934X,10,Science of Fairy Tales,Edwin Sidney Hartland,2003,Kessinger Publishing
56399,766151603,10,Religion of the Ancient Celts,J. A. MacCulloch,2003,Kessinger Publishing
56399,766187209,10,The Complete Herbalist; The People Their Own Physicians by the Use of Nature's Remedies,O. Phelps Brown,2004,Kessinger Publishing
56399,785787534,10,Brighter Than a Thousand Suns: A Personal History of the Atomic Scientists,Robert Jungk,1999,Sagebrush Bound
56399,786701803,10,The Werewolves of London,Brian Stableford,1994,Carroll &amp; Graf Publishers
56399,786703415,10,The Trail of Cthulhu,August Derleth,1996,Carroll &amp; Graf Publishers
56399,786703865,10,Green for Danger,Christianna Brand,1997,Carroll &amp; Graf Publishers
56399,786709642,5,The Horror in the Museum and Other Revisions,H. P. Lovecraft,2002,Carroll &amp; Graf Publishers
56399,786711884,10,The Lurker at the Threshold,H. P. Lovecraft,2003,Carroll &amp; Graf Publishers
56399,789410672,10,Encyclopedia of Medicinal Plants,Andrew Chevallier,1996,Dorling Kindersley Publishing
56399,789478587,10,Scratch and Sniff: Halloween,Stephen Shott,2001,DK Publishing Inc
56399,801825482,8,Arcana Mundi: Magic and the Occult in the Greek and Roman Worlds,Georg Luck,1985,Johns Hopkins University Press
56399,802713815,10,"Sun, Moon, &amp; Earth",Robin Heath,2001,Walker &amp; Company
56399,802713858,10,Stonehenge,Robin Heath,2002,Walker &amp; Company
56399,803269072,10,The Circus of Dr. Lao (Bison Frontiers of Imagination),Charles G. Finney,2002,University of Nebraska Press
56399,803279337,7,Wounded Knee 1973: A Personal Account (Modern Scandinavian Literature in Transl),Stanley David Lyman,1993,University of Nebraska Press
56399,803292791,10,The Purple Cloud (Bison Frontiers of Imagination),M. P. Shiel,2000,University of Nebraska Press
56399,804108447,10,Druids,MORGAN LLYWELYN,1992,Del Rey
56399,805775390,10,"H.P. Lovecraft (Twayne's United States Authors Series, No 549)",Peter Cannon,1989,Gale Group
56399,806118881,10,A History of the Indians of the United States (Civilization of the American Indian (Paperback)),Angie Debo,1984,University of Oklahoma Press
56399,806135042,8,Ancient Egyptian Medicine,John F. Nunn,2002,Red River Books
56399,806514523,10,The History of Witchcraft and Demonology,Montague Summer,1993,Citadel Press
56399,806518693,5,Everyday Wicca: Magickal Spells Throughout the Year (Citadel Library of the Mystic Arts),Gerina Dunwich,1997,Citadel Press
56399,806519096,6,The Modern Witch's Book of Symbols (Library of the Mystic Arts),Sarah Lyddon Morrison,1997,Citadel Press
56399,806903643,10,Rainbow Medicine: A Visionary Guide to Native American Shamanism,Wolf Moondance,1994,Sterling Publishing
56399,806904178,10,The Book Of Crystal Healing,Liz Simpson,1997,Sterling Publishing
56399,806913533,10,The Handbook of Ancient Wisdom,Cassandra Eason,1998,Sterling Publishing
56399,806913681,10,Spirit Medicine: Native American Teachings to Awaken the Spirit,Wolf Moondance,1995,Sterling Publishing
56399,806913835,10,Celtic Cross-Stitch,Mike Vickery,1997,Chapelle
56399,806920726,10,Donna Kooler's 555 Christmas Cross-Stitch Designs,Donna Kooler,1999,Sterling Publishing
56399,806926570,10,Sacred Drumming,Steven Ash,2004,Sterling
56399,806931833,10,Donna Kooler's 555 Fabulous Cross-Stitch Patterns,Donna Kooler,1996,Sterling Publishing
56399,806970707,10,Herbal Wisdom,Roni Jay,1999,Sterling Publishing
56399,806988363,10,Carousel Horses in Cross-Stitch: Beautiful Projects for Every Month of the Year,Donna Kooler,1993,Sterling Pub Co Inc
56399,806994835,10,The Super Stain Remover Book,Jack Cassimatis,1996,Sterling Publishing
56399,806999217,10,Zen Made Easy: An Introduction to the Basics of the Ancient Art of Zen,Timothy Freke,1999,Sterling Publishing
56399,807127914,10,Dagon (Voices of the South),Fred Chappell,2002,Louisiana State University Press
56399,807611379,10,Witchcraft at Salem,Chadwick Hansen,1985,George Braziller
56399,809299046,10,Stranger Than Fiction: A Book of Literary Lists,Aubrey Dillon-Malone,2000,McGraw-Hill/Contemporary Books
56399,809299054,10,I Was a Fugitive from a Hollywood Trivia Factory : A Book of Hollywood Trivia Lists,Aubrey  Dillon-Malone,2000,McGraw-Hill
56399,809498502,10,Egypt: Land of the Pharaohs (Lost Civilizations),Time-Life Books,1992,Time-Life Books
56399,809498545,10,"Aztecs: Reign of Blood and Splendor (Lost Civilizations, No. 2)",Dale Brown,1992,Time-Life Books
56399,809498707,10,Incas: Lords of Gold and Glory (Lost Civilizations),Dale Brown,1992,Time-Life Books
56399,809500817,7,"Doctor Syn, a Smuggler Tale of the Romney Marsh",Russell Thorndyke,2004,Wildside Press
56399,810816067,10,August Derleth: A Bibliography (Scarecrow Author Bibliographies),Alison Morley Wilson,1983,Rowman &amp; Littlefield Pub Inc
56399,810909650,10,Gnomes,Will Huygen,1977,Harry N Abrams
56399,810981130,10,M.C. Escher : Life and Work,J L Locher,1992,Harry N Abrams
56399,811202097,10,"Under Milk Wood, a Play for Voices",Dylan Thomas,1954,New Directions Publishing Corporation
